num,pic,learn1,learn2,learn3,recall2,recall3,recall1,bart_loop.thisRepN,bart_loop.thisTrialN,bart_loop.thisN,bart_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,rating_1.response,rating_1.rt,key_resp_3.keys,key_resp_3.rt,rating_4.response,rating_4.rt,rating_5.response,rating_5.rt,rating_6.response,rating_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,space,44.3625322821,,,,,,,,,,,,,,,,,,,,,,,2017_Feb_22_1017,60.0299818638,Cambridge_final3,001,21,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,11.4621206945,,,,,,,,,,,,,,,,,,,,,2017_Feb_22_1017,60.0299818638,Cambridge_final3,001,21,
1,./stim/pract.L.jpg,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,1,27.775,,,,,,,,,,,,,,,,,,,2017_Feb_22_1017,60.0299818638,Cambridge_final3,001,21,
2,./stim/pract.M.jpg,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,2,3.318,,,,,,,,,,,,,,,,,,,2017_Feb_22_1017,60.0299818638,Cambridge_final3,001,21,
3,./stim/pract.R.jpg,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,2,5.684,,,,,,,,,,,,,,,,,,,2017_Feb_22_1017,60.0299818638,Cambridge_final3,001,21,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,44.9487502731,,,,,,,,,,,,,,,,,2017_Feb_22_1017,60.0299818638,Cambridge_final3,001,21,
5,,./stim/LearnLA049.jpg,./stim/LearnFA049.jpg,./stim/LearnRA049.jpg,./stim/LearnFA049_T1.jpg,./stim/LearnRA049_T3.jpg,./stim/LearnLA049_T3.jpg,,,,,0,0,0,4,,,,,,,,,,,,,,,,,3,5.067,1,3.701,3,3.684,,,,,,,,,,,2017_Feb_22_1017,60.0299818638,Cambridge_final3,001,21,
4,,./stim/LearnLA040.jpg,./stim/LearnFA040.jpg,./stim/LearnRA040.jpg,./stim/LearnFA040_T2.jpg,./stim/LearnRA040_T1.jpg,./stim/LearnLA040_T2.jpg,,,,,0,1,1,3,,,,,,,,,,,,,,,,,2,3.768,2,3.134,1,3.285,,,,,,,,,,,2017_Feb_22_1017,60.0299818638,Cambridge_final3,001,21,
3,,./stim/LearnLA022.jpg,./stim/LearnFA022.jpg,./stim/LearnRA022.jpg,./stim/LearnFA022_T1.jpg,./stim/LearnRA022_T1.jpg,./stim/LearnLA022_T3.jpg,,,,,0,2,2,2,,,,,,,,,,,,,,,,,3,5.984,1,6.334,1,2.868,,,,,,,,,,,2017_Feb_22_1017,60.0299818638,Cambridge_final3,001,21,
6,,./stim/LearnLA076.jpg,./stim/LearnFA076.jpg,./stim/LearnRA076.jpg,./stim/LearnFA076_T3.jpg,./stim/LearnRA076_T1.jpg,./stim/LearnLA076_T1.jpg,,,,,0,3,3,5,,,,,,,,,,,,,,,,,1,5.9,3,6.35,1,3.351,,,,,,,,,,,2017_Feb_22_1017,60.0299818638,Cambridge_final3,001,21,
